customer_id,first_name,last_name,full_name,gender,age,tier,registration_date,region,city,email,phone
CUS2778,Chaewon,Jung,Jung Chaewon,Female,40,Regular,2023-9-14,seoul,Yeongdeungpo-gu,jung.chaewon2778@email.kr,010-1242-7181
CUS2459,Nayeon,Nam,Nam Nayeon,Female,21,Regular,2024-10-24,Busan,Nam-gu,nam.nayeon2459@email.kr,010-3325-9372
CUS1486,Nayeon,Lee,Lee Nayeon,Female,31,Regular,2021-04-12,Jeju,Seogwipo,lee.nayeon1486@email.kr,010-2082-1801
CUS0682,Yerin,Jung,Jung Yerin,female,37,Silver,2021-01-14,Chungcheong,SEJONG,jung.yerin682@email.kr,+82-10-9118-7211
CUS1746,Eunji,Yu,Yu Eunji,Female,28,Silver,2023-08-21,Daegu,Jung-gu,yu.eunji1746@email.kr,010-5939-9535
CUS1654,Naeun,Yoo,Yoo Naeun,Female,23,Silver,2024-06-05,Chungcheong,Sejong,yoo.naeun1654@email.kr,010-8663-9122
CUS2684,Seungwon,Son,Son Seungwon,Male,33,Regular,2022-04-03,Seoul,Yeongdeungpo-gu,son.seungwon2684@email.kr,010-6112-4377
CUS1781,Hayoon,Lee,Lee Hayoon,Female,30,Regular,2022-05-08,Gangwon,Sokcho,lee.hayoon1781@email.kr,010-4822-3854
CUS1253,Seojun,Moon,Moon Seojun,Male,36,Regular,2020-08-03,Daejeon,Yuseong-gu,moon.seojun1253@email.kr,+82-10-4004-9797
CUS2076,Naeun,Moon,Moon Naeun,Female,23,Regular,2022-02-26,Daejeon,Seo-gu,moon.naeun2076@email.kr,010-4052-2633
CUS0242,Yoona,Song,Song Yoona,Female,38,Gold,2019-08-13,Seoul,Dobong-gu,song.yoona242@email.kr,010-6172-9687
CUS1211,Hyunjae,Oh,Oh Hyunjae,Male,41,Gold,2021-03-13,Seoul,Yeongdeungpo-gu,oh.hyunjae1211@email.kr,010-2697-5815
CUS2794,Areum,No,No Areum,Female,36,Silver,2024-06-22,Gyeonggi,Goyang,no.areum2794@email.kr,010-4944-3885
CUS1569,Minjun,Song,Song Minjun,Male,21,Regular,2022-04-26,Gyeonggi,Goyang,song.minjun1569@email.kr,010-3071-4940
CUS0859,Hyunwoo,No,No Hyunwoo,Male,18,Regular,2023-05-21,Jeolla,Iksan,no.hyunwoo859@email.kr,010-9927-8360
CUS1138,Areum,Song,Song Areum,Female,42,Regular,2023-03-25,Jeju,Seogwipo,song.areum1138@email.kr,010-2114-6143
CUS2303,Minjun,Yoon,Yoon Minjun,Male,36,Regular,2020-12-07,Seoul,Jongno-gu,,010-2720-8319
CUS2549,Jaewon,Jung,Jung Jaewon,Male,24,Regular,2021-02-07,Seoul,Jongno-gu,jung.jaewon2549@email.kr,010-5018-6347
CUS1168,Byunghun,Ko,Ko Byunghun,Male,20,Silver,2021-08-09,Seoul,Gangnam-gu,ko.byunghun1168@email.kr,010-3100-6290
CUS0781,Seoyeon,No,No Seoyeon,Female,18,Silver,2021-01-18,Gwangju,Dong-gu,no.seoyeon781@email.kr,010-4253-2274
CUS0620,Hyerin,Yang,Yang Hyerin,Female,25,Regular,2019-05-25,Busan,Haeundae-gu,yang.hyerin620@email.kr,010-1118-1685
CUS0027,Yerim,Choi,Choi Yerim,Female,36,Silver,2023-08-07,Seoul,Gwanak-gu,choi.yerim27@email.kr,010-3641-7732
CUS2759,Areum,Ko,Ko Areum,F,26,Regular,2023-02-16,Seoul,Gangnam-gu,ko.areum2759@email.kr,010-3221-9786
CUS2683,Woosung,Yoon,Yoon Woosung,Male,21,Silver,2023-06-17,Busan,Haeundae-gu,yoon.woosung2683@email.kr,010-1845-1979
CUS0842,Seulgi,Song,Song Seulgi,Female,41,Gold,2021-02-18,Gyeonggi,Namyangju,song.seulgi842@email.kr,010-2377-6806
CUS0416,Seungwon,Song,Song Seungwon,Male,44,Premium,2021.11.19,Daejeon,Dong-gu,song.seungwon416@email.kr,010-4479-1067
CUS0948,Nayeon,Ahn,Ahn Nayeon,Female,18,Regular,2021-07-08,Daejeon,Daedeok-gu,ahn.nayeon948@email.kr,010-3052-9808
CUS2317,Jisoo,Kang,Kang Jisoo,Female,18,Regular,2022-01-26,Gwangju ,Buk-gu,kang.jisoo2317@email.kr,010-7298-7265
CUS2057,Minjun,Yu,Yu Minjun,Male,36,Regular,2023-03-19,SEOUL,Nowon-gu,yu.minjun2057@email.kr,010-5597-7249
CUS0281,Eunji,Bae,Bae Eunji,Female,31,Regular,2021-02-11,Gyeonggi,Ansan,bae.eunji281@email.kr,010-4731-2606
CUS1145,Yerin,Lim,Lim Yerin,FEMALE,41,Gold,2021-12-05,Daegu,Buk-gu,lim.yerin1145@email.kr,010-6413-2196
CUS0152,Joohyun,Son,Son Joohyun,Female,23,Regular,2024-07-25,Daegu,Dong-gu,son.joohyun152@email.kr,010-3378-3589
CUS0061,Yoona,Jo,Jo Yoona,Female,39,Gld,2019-02-22,Seoul,Mapo-gu,jo.yoona61@email.kr,010-9071-1108
CUS1083,Eunji,Yoon,Yoon Eunji,Female,34,Regular,2022-03-28,Daegu,Jung-gu,yoon.eunji1083@email.kr,010-3606-7571
CUS1596,Eunbi,Han,Han Eunbi,F,36,Regular,2023-12-04,Jeju,Jeju City,han.eunbi1596@email.kr,010-7035-4955
CUS2302,Jiyeon,Yoo,Yoo Jiyeon,Female,36,Gold,2021-02-23,Incheon,Bupyeong-gu,yoo.jiyeon2302@email.kr,010-9277-7308
CUS0227,Dahyun,Kim,Kim Dahyun,Female,35,Silver,2022-12-08,Gyeonggi,Uijeongbu,kim.dahyun227@email.kr,010-9220-5411
CUS0787,Yejin,Seo,Seo Yejin,Female,18,Gold,2023-07-17,Seoul,Nowon-gu,seo.yejin787@email.kr,010-6502-2857
CUS0427,Woosung,Oh,Oh Woosung,Male,30,Silver,2023-11-22,SEOUL,Gwanak-gu,,010-3540-9115
CUS2391,Donghyun,Jang,Jang Donghyun,Male,38,Regular,2022-08-16,Gyeonggi,Suwon,jang.donghyun2391@email.kr,010-8552-3288
CUS1217,Hyeji,Son,Son Hyeji,Female,41,Silver,2021-12-08,Jeju,Jeju City,son.hyeji1217@email.kr,010-9819-3109
CUS2566,Yerin,Lim,Lim Yerin,Female,31,Regular,2020-07-02,Seoul,Nowon-gu,lim.yerin2566@email.kr,010-8250-6301
CUS1846,Sanghoon,Heo,Heo Sanghoon,Male,25,Regular,2024-01-09,Chungcheong,Gongju,heo.sanghoon1846@email.kr,010-6389-4184
CUS2669,Seoyeon,Ko,Ko Seoyeon,Female,26,Gold,2019-08-20,Jeolla,Jeonju,ko.seoyeon2669@email.kr,010-2182-6364
CUS1574,Jisoo,Yang,Yang Jisoo,Female,54,Regular,2024-06-01,Seoul,Seongdong-gu,,01015421188
CUS1103,Minseok,Jung,Jung Minseok,Male,34,Silver,2022-01-08,Gyeonggi,Goyang,jung.minseok1103@email.kr,010-7076-6942
CUS0581,Jiwon,Lee,Lee Jiwon,Female,18,Regular,2019-07-25,Daegu,Dong-gu,lee.jiwon581@email.kr,010-4305-5091
CUS0878,Eunbi,Lee,Lee Eunbi,Female,40,Gold,2023-11-17,Gyeonggi,Seongnam,lee.eunbi878@email.kr,010-1868-4359
CUS1993,Junho,No,No Junho,Male,44,Premium,2021-11-06,Gwangju,GWANGSAN-GU,no.junho1993@email.kr,010-3097-2076
CUS0677,Sowon,Oh,Oh Sowon,Female,37,Regular,2023-02-24,Daejeon,Yuseong-gu,oh.sowon677@email.kr,010-4932-2534
CUS0451,Yoonsoo,Park,Park Yoonsoo,male,43,Regular,2022-10-08,Gyeonggi,Ansan,park.yoonsoo451@email.kr,010-2977-4671
CUS1545,Seojun,Hong,Hong Seojun,Male,45,Premium,2020-05-09,Daejeon,Yuseong-gu,hong.seojun1545@email.kr,010-5002-9682
CUS0195,Chaewon,Song,Song Chaewon,Female,32,Silver,2020-08-24,Incheon,Bupyeong-gu,song.chaewon195@email.kr,010-9579-6084
CUS1142,Jongho,Song,Song Jongho,Male,27,Regular,2019-07-02,Seoul,Nowon-gu,song.jongho1142@email.kr,010-9261-6358
CUS1079,Soojin,Yang,Yang Soojin,Female,36,Gold,2022-09-12,Jeju,Jeju City,yang.soojin1079@email.kr,010-2361-4400
CUS1780,Dahyun,Yu,Yu Dahyun,Female,57,Premium,2019-07-04,Seoul,Seongdong-gu,yu.dahyun1780@email.kr,010-3432-4543
CUS0985,Donghyun,Heo,Heo Donghyun,male,22,Regular,2024-06-14,Seoul,Jongno-gu,heo.donghyun985@email.kr,010-4532-5074
CUS2037,Hayoon,Jang,Jang Hayoon,F,28,Gold,2023-10-10,Daegu,Jung-gu,jang.hayoon2037@email.kr,+82-10-9593-6495
CUS2587,Jongho,Jung,Jung Jongho,Male,32,Regular,2022-11-18,Gyeonggi,Yongin,jung.jongho2587@email.kr,010-8914-1947
CUS2097,Chaeyoung,Yu,Yu Chaeyoung,Female,41,Premium,2022-03-03,Seoul,Songpa-gu,yu.chaeyoung2097@email.kr,010-2371-3896
CUS2370,Seoyeon,Jo,Jo Seoyeon,Female,39,Gold,2023-01-06,Busan,Busanjin-gu,jo.seoyeon2370@email.kr,010-1730-9939
CUS0644,Minhyuk,Shin,SHIN MINHYUK,Male,37,Regular,2022-08-12,Seoul,Nowon-gu,shin.minhyuk644@email.kr,010-7412-7407
CUS0357,Mijoo,Hwang,Hwang Mijoo,FEMALE,31,Regular,2021-08-16,Gwangju,Gwangsan-gu,hwang.mijoo357@email.kr,010-9270-5287
CUS1479,Kyungjun,Ko,Ko Kyungjun,Male,38,Silver,2020-12-17,Gyeonggi,Bucheon,ko.kyungjun1479@email.kr,010-2574-9133
CUS0475,Woosung,Jung,Jung Woosung,Male,22,REGULAR,2023-03-23,Gangwon,Sokcho,jung.woosung475@email.kr,010-9408-9669
CUS0220,Junho,Son,Son Junho,Male,39,Gold,2023-06-04,Seoul,Yeongdeungpo-gu,son.junho220@email.kr,010-5623-1510
CUS2412,Minjung,Choi,Choi Minjung,Female,26,silver,2023-01-16,Gangwon,Sokcho,choi.minjung2412@email.kr,010-8142-3126
CUS2415,Junseok,Choi,Choi Junseok,Male,18,Regular,2024-04-26,Busan,Suyeong-gu,choi.junseok2415@email.kr,010-7723-2878
CUS2373,Soyeon,Yu,Yu Soyeon,Female,43,Premium,2023-10-08,Seoul,Seocho-gu,yu.soyeon2373@email.kr,010-3840-3570
CUS0946,Naeun,Heo,Heo Naeun,Female,31,Slvr,2021/06/24,Seoul,Nowon-gu,heo.naeun946@email.kr,010-2890-4949
CUS1515,Yoonsoo,Yoo,Yoo Yoonsoo,Male,53,Premium,2020-09-27,Gwangju,Nam-gu,yoo.yoonsoo1515@email.kr,010-7973-5807
CUS0528,Hayoon,Hong,Hong Hayoon,F,18,Regular,2023-03-16,Seoul,Yeongdeungpo-gu ,hong.hayoon528@email.kr,010-6057-6618
CUS1700,Seungjae,Seo,Seo Seungjae,Male,51,Silver,2021-09-17,Seoul,Jongno-gu,seo.seungjae1700@email.kr,010-6706-7589
CUS0663,Hyunjae,Choi,Choi Hyunjae,Male,36,Silver,2021-04-05,Gwangju,Buk-gu,choi.hyunjae663@email.kr,010-5910-4526
CUS1940,Junho,No,No Junho,male,61,Silver,2020-06-27,Seoul,Gwanak-gu,no.junho1940@email.kr,010-3655-4697
CUS0735,Dahyun,Kang,Kang Dahyun,Female,28,Regular,2021-11-22,Gyeonggi,Hwaseong,kang.dahyun735@email.kr,010-5940-5702
CUS2738,Soojin,Son,Son Soojin,Female,43,PREMIUM,2021-11-04,seoul,Gwanak-gu,son.soojin2738@email.kr,010-8957-2633
CUS1967,Eunji,Heo,Heo Eunji,Female,32,Silver,2023-12-11,GWANGJU,Seo-gu,heo.eunji1967@email.kr,010-6252-5367
CUS1517,Seungjae,Oh,Oh Seungjae,Male,44,Regular,2024-09-12,Gyeonggi ,Hwaseong,oh.seungjae1517@email.kr,010-2230-9163
CUS2353,Minji,Kwon,Kwon Minji,Female,44,Gold,2019-05-06,Seoul,Jongno-gu,kwon.minji2353@email.kr,+82-10-9899-7094
CUS1377,Minji,Kwon,Kwon Minji,Female,22,Silver,2023-01-23,Daejeon,Dong-gu,kwon.minji1377@email.kr,010-5918-6622
CUS0362,Sowon,Han,Han Sowon,Female,23,Gold,2019-10-02,Seoul,Nowon-gu,han.sowon362@email.kr,010-3100-7003
CUS2613,Hayoon,Yu,Yu Hayoon,Female,39,Regular,2022-10-12,Gyeonggi,Hwaseong,yu.hayoon2613@email.kr,010-2862-6058
CUS0603,Minhyuk,Bae,Bae Minhyuk,M,20,Regular,2021-08-10,Gwangju,Gwangsan-gu,bae.minhyuk603@email.kr,010-8431-5640
CUS1172,Seulgi,Hong,Hong Seulgi,Female,18,Regular,2022-05-25,Chungcheong,Sejong,hong.seulgi1172@email.kr,010-3157-6373
CUS0593,Eunji,Moon,Moon Eunji,Female,39,Regular,2021-12-20,Daegu,Jung-gu,moon.eunji593@email.kr,010-8270-6385
CUS1731,Joohyun,Sim,Sim Joohyun,Female,26,Gold,2020-09-17,Incheon,Yeonsu-gu,sim.joohyun1731@email.kr,010-4981-3140
CUS1817,Seungwon,Ko,Ko Seungwon,Male,40,Silver,2019-11-25,Gwangju,Gwangsan-gu,ko.seungwon1817@email.kr,010-8827-6919
CUS1831,Minjung,Jung,Jung Minjung,Female,62,Premium,2021-07-01,Gyeonggi,Ansan,jung.minjung1831@email.kr,010-2698-2295
CUS1698,Donghyun,Jo,Jo Donghyun,Male,38,Gold,2019-06-06, Daegu,Jung-gu,jo.donghyun1698@email.kr,010-8481-7273
CUS0271,Seungjae,Jung,Jung Seungjae,Male,34,Regular,2021-06-18,Daegu,Buk-gu,jung.seungjae271@email.kr,+82-10-3703-8187
CUS1525,Jisoo,Hong,Hong Jisoo,Female,26,Regular,2024-04-03,Seoul,Yeongdeungpo-gu,hong.jisoo1525@email.kr,010-6473-3758
CUS2096,Hyunwoo,Yoon,Yoon Hyunwoo,Male,18,Reg,2021-09-25,Incheon,Namdong-gu,yoon.hyunwoo2096@email.kr,010-1662-1714
CUS1907,Gunwoo,Seo,Seo Gunwoo,Male,36,Regular,2023-06-03,Gwangju,Seo-gu,seo.gunwoo1907@email.kr,010-6967-7505
CUS1445,Chaewon,Song,Song Chaewon,Female,36,Regular,2024-09-12,Gyeonggi,Namyangju,song.chaewon1445@email.kr,010-7638-5119
CUS0514,Junseok,Song,Song Junseok,Male,26,regular,2022-09-25,Gyeonggi,Namyangju,song.junseok514@email.kr,010-1712-4678
CUS1893,Sanghoon,Kang,Kang Sanghoon,Male,22,Regular,2024-02-27,Incheon,Seo-gu,kang.sanghoon1893@email.kr,010-2411-6160
CUS0111,Yerim,Park,Park Yerim,Female,31,Regular,2023.04.17,Gyeongsang,Andong ,park.yerim111@email.kr,010-9151-3525
CUS0820,Hyunjae,Oh,Oh Hyunjae,Male,20,Regular,2022-06-08,Busan,Suyeong-gu,oh.hyunjae820@email.kr,010-2085-7317
CUS1023,Jaehyun,Yoo,Yoo Jaehyun,Male,25,Silver,2024-08-20,gyeonggi,Suwon,yoo.jaehyun1023@email.kr,010-8446-9033
CUS0994,Sowon,Yu,Yu Sowon,F,31,Regular,2022-10-01,Gyeonggi,Seongnam,yu.sowon994@email.kr,010-7510-4802
CUS0691,Chaewon,Nam,Nam Chaewon,Female,23,Regular,2020-05-02,Seoul,Songpa-gu,nam.chaewon691@email.kr,010-3190-7464
CUS1097,Hyerin,Yoo,Yoo Hyerin,Female,45,Gold,2019-07-27,Busan,Saha-gu,yoo.hyerin1097@email.kr,010-1653-6953
CUS0359,Jihyun,Nam,Nam Jihyun,Female,36,Premium,2021-01-02,Incheon,Seo-gu,nam.jihyun359@email.kr,010-3897-5965
CUS2541,Seoyeon,Moon,Moon Seoyeon,Female,25,Regular,2022-05-27,Busan,Nam-gu,moon.seoyeon2541@email.kr,010-5636-6409
CUS1171,Chaewon,Ko,Ko Chaewon,Female,18,Reg,2021-05-06,Gangwon,Chuncheon,ko.chaewon1171@email.kr,010-5933-6384
CUS1820,Jihyun,Jang,Jang Jihyun,Female,22,Regular,2024-11-05,Daegu,Buk-gu,jang.jihyun1820@email.kr,+82-10-2638-9432
CUS2326,Joohyun,Han,Han Joohyun,F,29,Regular,2023-04-08,Jeolla,Iksan,han.joohyun2326@email.kr,010-6406-4812
CUS0485,Sanghoon,Yu,Yu Sanghoon,Male,31,Gold,2023-10-17,Seoul,Seocho-gu,yu.sanghoon485@email.kr,010-4103-8796
CUS1433,Seungjae,Seo,Seo Seungjae,Male,37,regular,2022-03-08,Daejeon,Dong-gu,seo.seungjae1433@email.kr,010-9473-9698
CUS2080,Minji,Hong,Hong Minji,Female,39,Regular,2023-12-12,Gangwon,Samcheok,hong.minji2080@email.kr ,010-3919-6215
CUS2631,Junho,Yang,Yang Junho,Male,20,Regular,2022-03-08,Chungcheong,Gongju,yang.junho2631@email.kr,010-7539-2782
CUS2000,Donghyun,Seo,Seo Donghyun,Male,37,Premium,2022-04-26,Busan,Busanjin-gu,seo.donghyun2000@email.kr,010-6800-4694
CUS0180,Dohyun,Hong,Hong Dohyun,Male,33,Regular,2024-08-24,Seoul,Yeongdeungpo-gu,hong.dohyun180@email.kr,010-5705-7996
CUS0268,Dohyun,Ahn,Ahn Dohyun,male,33,Regular,2023-04-03,Daegu,Dong-gu,ahn.dohyun268@email.kr,010-4320-7983
CUS1006,Jiwon,Yoon,Yoon Jiwon,Female,18,Regular,2024-12-28,Gyeongsang,Jinju,yoon.jiwon1006@email.kr,010-3217-3690
CUS0453,Hyunjae,Lee,Lee Hyunjae,Male,43,Regular,2023-02-04,Seoul,Gwanak-gu,lee.hyunjae453@email.kr,010-2669-1687
CUS1756,Sungmin,Kwon,Kwon Sungmin,Male,-1,Regular,2019-04-05,Gwangju,Dong-gu,kwon.sungmin1756@email.kr,010-3072-5610
CUS0401,Hyunjae,Song,Song Hyunjae,Male,27,Silver,2023-08-27,Busan,Busanjin-gu,song.hyunjae401@email.kr,010-9096-2941
CUS1507,Gunwoo,Heo,Heo Gunwoo,Male,41,Silver,2022-05-24,Gyeongsang,Pohang,heo.gunwoo1507@email.kr,010-1298-2415
CUS2409,Sowon,Yoon,Yoon Sowon,Female,43,Regular,2023-03-06,Seoul,Yeongdeungpo-gu,yoon.sowon2409@email.kr,010-5880-8596
CUS1719,Gunwoo,Jung,Jung Gunwoo,Male,32,Regular,2024-06-05,SEOUL,Seocho-gu,jung.gunwoo1719@email.kr,010-2478-9371
CUS0319,Hyunjae,Nam,Nam Hyunjae,Male,29,Regular,2022-06-01,Chungcheong,Gongju,nam.hyunjae319@email.kr,010-5663-6651
CUS1960,Minjung,Kang,Kang Minjung,Female,36,Gold,2022-04-04,Gyeonggi,Goyang,kang.minjung1960@email.kr,010-7877-8976
CUS1355,Donghyun,Jo,Jo Donghyun,Male,33,Regular,2024-05-05,Seoul,Gangnam-gu,jo.donghyun1355@email.kr,010-5304-8486
CUS1339,Kyungjun,Kang,Kang Kyungjun,Male,37,Gold,2023.05.08,Gyeonggi,Seongnam,kang.kyungjun1339@email.kr,010-4920-1925
CUS0893,Junho,Nam,Nam Junho,Male,25,Silver,2021-11-04,Seoul,Jongno-gu,nam.junho893@email.kr,010-9182-8805
CUS0431,Chaeyoung,Park,Park Chaeyoung,Female,47,Premium,2019-12-22,Busan,Dongrae-gu,park.chaeyoung431@email.kr,010-8583-3941
CUS0064,Hyerin,Yu,Yu Hyerin,Female,34,Regular,2022-07-28,Daejeon,Yuseong-gu,yu.hyerin64@email.kr,010-3863-8490
CUS2792,Soohyun,Sim,Sim Soohyun,Male,29,Regular,2023-08-06,gyeonggi,Uijeongbu,sim.soohyun2792@email.kr,010-2625-8952
CUS2621,Yerin,Seo,Seo Yerin,Female,36,Silver,2022-07-20,Gangwon,Gangneung,seo.yerin2621@email.kr,01099901383
CUS1828,Jihyun,Son,Son Jihyun,Female,35,Gold,2019-07-21,Gyeonggi,Bucheon,son.jihyun1828@email.kr,010-6472-6685
CUS1282,Hayoon,Choi,Choi Hayoon,FEMALE,24,Silver,2020-03-06,Seoul,Yeongdeungpo-gu,choi.hayoon1282@email.kr,010-7802-2940
CUS1825,Yejin,Nam,Nam Yejin,female,34,Silver,2022-08-11,Gwangju,Nam-gu,nam.yejin1825@email.kr,010-9806-1478
CUS2020,Sanghoon,Nam,Nam Sanghoon,Male,37,Regular,2020-12-22,Seoul,Gwanak-gu,nam.sanghoon2020@email.kr,010-2471-3452
CUS0503,Soohyun,Kim,Kim Soohyun,Male,19,Regular,2021-09-23,Busan ,Saha-gu,kim.soohyun503@email.kr,010-9011-7435
CUS2130,Chaewon,Jung,Jung Chaewon,Female,43,Regular,2024-01-15,Gyeonggi,Uijeongbu,jung.chaewon2130@email.kr,8210-5392-8785
CUS0708,Hyunwoo,Son,Son Hyunwoo,Male,20,Regular,2024-02-18,Gyeonggi,Namyangju,son.hyunwoo708@email.kr,010-6618-5939
CUS1434,Byunghun,Lee,Lee Byunghun,Male,38,Premium,2020-04-03,Seoul,Dobong-gu,lee.byunghun1434@email.kr,010-3601-2513
CUS1848,Youngho,Nam,Nam Youngho,Male,40,Regular,2024-01-02,Gwangju,Gwangsan-gu,nam.youngho1848@email.kr,010-2701-9432
CUS2743,Jongho,Ahn,Ahn Jongho,Male,47,Premium,2022-10-07,Chungcheong,Cheongju,ahn.jongho2743@email.kr,010-8145-8805
CUS1876,Jisoo,Seo,Seo Jisoo,Female,34,Regular,2023-10-15,Busan,Busanjin-gu,,010-7177-1382
CUS1169,Dahyun,Yang,Yang Dahyun,Female,36,Gold,2021-12-27,Gyeonggi,Seongnam,yang.dahyun1169@email.kr,010-4215-3061
CUS0533,Hyunjae,Jang,Jang Hyunjae,Male,36,Gold,2022-04-16,Gyeonggi,Namyangju,jang.hyunjae533@email.kr,010-6431-7158
CUS2346,Jaehyun,Kwon,Kwon Jaehyun,Male,38,Premium,2024-06-20,Gyeonggi ,Seongnam,kwon.jaehyun2346@email.kr,010-8362-8029
CUS1334,Dongwook,Kwon,Kwon Dongwook,M,27,Silver,2021-06-20,Gwangju,Nam-gu,kwon.dongwook1334@email.kr,010-1565-5635
CUS2277,Seulgi,Nam,Nam Seulgi,Female,63,Gold,2019-01-02,Seoul,Dobong-gu,nam.seulgi2277@email.kr,010-8612-3832
CUS0260,Jiho,Yu,Yu Jiho,Male,24,Regular,2024-11-07,Busan,Haeundae-gu,yu.jiho260@email.kr,01058967391
CUS1184,Minhyuk,Ko,Ko Minhyuk,Male,22,Regular,2024-05-02,Seoul,Dobong-gu,ko.minhyuk1184@email.kr,010-7567-5857
CUS1390,Seoyeon,Heo,Heo Seoyeon,Female,44,Silver,2019-09-23,Gyeonggi,Hwaseong,heo.seoyeon1390@email.kr,8210-7034-9904
CUS2387,Hyunjae,Kim,Kim Hyunjae,Male,43,silver,2021-08-26,Gyeonggi,Uijeongbu,kim.hyunjae2387@email.kr,010-4744-1433
CUS0808,Dohyun,Oh,Oh Dohyun,Male,34,Regular,2022.10.20,Gyeonggi,Ansan,oh.dohyun808@email.kr,010-9953-1082
CUS0837,Minji,Oh,Oh Minji,Female,25,Regular,2023-09-17,Gyeonggi,Yongin, oh.minji837@email.kr,010-6134-6108
CUS1403,Taehyun,Ko,Ko Taehyun,Male,29,Regular,2021-02-14,Gyeonggi,Pyeongtaek,ko.taehyun1403@email.kr,01015067837
CUS2774,Areum,Hong,Hong Areum,Female,35,Regular,2023-02-08,Seoul,Mapo-gu,,01082845105
CUS2430,Jihoon,Yu,  Yu Jihoon,Male,25,Regular,2021-07-02,Gyeonggi,Seongnam,yu.jihoon2430@email.kr,010-5992-9007
CUS2283,Minjung,Yoo,Yoo Minjung,Female,23,Regular,2020-02-11,Gyeonggi,Suwon,yoo.minjung2283@email.kr,01048761112
CUS2696,Minjun,Oh,Oh Minjun,Male,22,Regular,2024-10-05,Gyeonggi,Yongin,oh.minjun2696@email.kr,010-4017-3885
CUS2318,Eunbi,Hwang,Hwang Eunbi,Female,18,Reg,2022-08-01,Seoul,Seongdong-gu, hwang.eunbi2318@email.kr,010-7372-8249
CUS0545,Chaeyoung,Shin,Shin Chaeyoung,Female,20,Silver,2022-04-08,Gyeongsang,Andong,shin.chaeyoung545@email.kr,010-4325-8406
CUS0700,Sanghoon,Yoon,Yoon Sanghoon,Male,33,silver,2024-07-14,Busan,Haeundae-gu,,010-9601-6020
CUS1672,Jiwoo,Sim,Sim Jiwoo,Male,18,Regular,2024-01-20,Busan,Haeundae-gu,sim.jiwoo1672@email.kr,010-4765-9884
CUS0632,Joohyun,Kim,Kim Joohyun,Female,51,premium,2024-06-13,Gwangju,Gwangsan-gu,kim.joohyun632@email.kr,010-5593-4610
CUS1618,Seungjae,Sim,Sim Seungjae,Male,36,Regular,2022-07-17,Seoul,Nowon-gu,sim.seungjae1618@email.kr,010-4004-8147
CUS2516,Gunwoo,Oh,Oh Gunwoo,Male,37,Regular,2023-06-03,Gyeonggi,Goyang,oh.gunwoo2516@email.kr,010-7260-5628
CUS2493,Jaehyun,No,No Jaehyun,Male,20,Regular,2024-07-20,Gyeonggi,Namyangju,no.jaehyun2493@email.kr,010-2676-5276
CUS1683,Junho,Yang,Yang Junho,Male,39,Silver,2020-09-06,Gyeonggi,Seongnam,yang.junho1683@email.kr,010-6613-7136
CUS2246,Gunwoo,Lee,Lee Gunwoo,Male,38,Premium,2019-10-22,Gyeonggi,Goyang,lee.gunwoo2246@email.kr,01028096237
CUS1996,Jihoon,Kang,Kang Jihoon,Male,33,Silver,2020-04-13,Chungcheong,Cheongju,kang.jihoon1996@email.kr,010-6666-6751
CUS0988,Yerim,Choi,Choi Yerim,Female,35,Premium,2022-03-27,Seoul,Dobong-gu,choi.yerim988@email.kr,01054232391
CUS2189,Yuna,Oh,Oh Yuna,Female,35,Silver,2019-01-24,Busan,Dongrae-gu,oh.yuna2189@email.kr,010-3734-2726
CUS1125,Donghyun,Song,Song Donghyun,Male,23,Regular,2021-09-16,Seoul,Seongdong-gu,song.donghyun1125@email.kr,010-2686-5916
CUS0355,Hyerin,Jang,Jang Hyerin,Female,28,Premium,2019-12-02,INCHEON,Bupyeong-gu,jang.hyerin355@email.kr,010-2117-9161
CUS2614,Woosung,Sim,Sim Woosung,Male,27,Regular,2023-11-17,Gyeonggi,Hwaseong,sim.woosung2614@email.kr,8210-3604-4300
CUS2384,Jaehyun,Jung,Jung Jaehyun,Male,23,silver,2021-02-23,Seoul,Jongno-gu,jung.jaehyun2384@email.kr,010-4753-2636
CUS1823,Yuna,Shin,Shin Yuna,Female,37,Regular,2023-05-26,Gyeongsang,Gyeongju,shin.yuna1823@email.kr,010-8125-8067
CUS2327,Areum,Park,Park Areum,Female,35,Regular,2019-01-27,Gangwon,Chuncheon,park.areum2327@email.kr,010-2941-5524
CUS1768,Hayoon,Yoon,Yoon Hayoon,FEMALE,34,Regular,2021-12-07,Seoul,Dobong-gu,yoon.hayoon1768@email.kr,010-1406-1285
CUS1708,Hyeji,Yoon,Yoon Hyeji,Female,20,Regular,2021-08-02,Gyeongsang,Changwon,yoon.hyeji1708@email.kr,010-9548-4343
CUS2523,Yoonsoo,Shin,Shin Yoonsoo,Male,34,SILVER,2020-02-04,Seoul,Songpa-gu,shin.yoonsoo2523@email.kr,010-7607-1529
CUS1945,Hyunjae,Son,Son Hyunjae,Male,33,Silver,2021-09-02,Incheon,Namdong-gu,son.hyunjae1945@email.kr,010-1824-6565
CUS2390,Jiyeon,Oh,Oh Jiyeon,Female,29,Regular,2021-12-25,Seoul,Mapo-gu,oh.jiyeon2390@email.kr,010-3286-2644
CUS2110,Soohyun,Kwon,Kwon Soohyun,Male,30,Premium,2021-12-23,Gyeonggi,Hwaseong ,kwon.soohyun2110@email.kr,010-3754-1034
